GEO UID,ProvCode,ProvNom,CDcode,CDnom,DAnom,Total,Car,Public,Walk,Bike,Other
24662206,24,Quebec,66,Montréal,2206,155,135,0,0,10,0
24662209,24,Quebec,66,Montréal,2209,300,190,90,10,0,0
24662210,24,Quebec,66,Montréal,2210,185,140,20,0,0,15
24662211,24,Quebec,66,Montréal,2211,185,130,35,0,10,0
24662212,24,Quebec,66,Montréal,2212,150,110,20,25,0,0
24662213,24,Quebec,66,Montréal,2213,130,110,10,0,0,0
24662214,24,Quebec,66,Montréal,2214,235,85,120,20,0,0
24662215,24,Quebec,66,Montréal,2215,270,140,110,20,0,0
24662216,24,Quebec,66,Montréal,2216,145,105,40,0,0,0
24662217,24,Quebec,66,Montréal,2217,290,200,50,40,0,0
24662218,24,Quebec,66,Montréal,2218,215,180,25,0,0,0
24662219,24,Quebec,66,Montréal,2219,110,90,10,0,0,0
24662220,24,Quebec,66,Montréal,2220,300,225,50,10,0,0
24662221,24,Quebec,66,Montréal,2221,210,150,30,20,10,0
24662222,24,Quebec,66,Montréal,2222,140,115,10,0,0,0
24662223,24,Quebec,66,Montréal,2223,190,160,20,0,0,0
24662224,24,Quebec,66,Montréal,2224,125,95,20,0,10,0
24662225,24,Quebec,66,Montréal,2225,175,135,30,0,0,0
24662226,24,Quebec,66,Montréal,2226,230,195,25,0,0,0
24662227,24,Quebec,66,Montréal,2227,175,135,30,0,0,10
24662228,24,Quebec,66,Montréal,2228,265,180,55,10,0,15
24662229,24,Quebec,66,Montréal,2229,185,135,25,15,0,0
24662230,24,Quebec,66,Montréal,2230,120,70,25,10,10,0
24662231,24,Quebec,66,Montréal,2231,110,80,25,0,0,0
24662232,24,Quebec,66,Montréal,2232,255,190,50,10,0,0
24662233,24,Quebec,66,Montréal,2233,675,540,75,30,10,20
24662234,24,Quebec,66,Montréal,2234,250,175,45,15,0,0
24662235,24,Quebec,66,Montréal,2235,185,90,65,10,10,10
24662236,24,Quebec,66,Montréal,2236,290,255,30,0,0,0
24662237,24,Quebec,66,Montréal,2237,135,105,25,0,0,0
24662238,24,Quebec,66,Montréal,2238,265,205,25,20,0,10
24662239,24,Quebec,66,Montréal,2239,180,150,25,0,0,0
24662240,24,Quebec,66,Montréal,2240,250,195,40,15,0,0
24662241,24,Quebec,66,Montréal,2241,145,85,30,15,10,0
24662242,24,Quebec,66,Montréal,2242,250,185,35,25,0,0
24662243,24,Quebec,66,Montréal,2243,190,110,50,20,10,0
24662244,24,Quebec,66,Montréal,2244,155,90,20,40,0,0
24662245,24,Quebec,66,Montréal,2245,130,115,0,0,10,0
24662246,24,Quebec,66,Montréal,2246,460,260,120,45,0,30
24662247,24,Quebec,66,Montréal,2247,,,,,,
24662248,24,Quebec,66,Montréal,2248,90,75,0,0,0,10
24662250,24,Quebec,66,Montréal,2250,155,145,0,0,0,0
24662251,24,Quebec,66,Montréal,2251,180,125,30,25,0,0
24662252,24,Quebec,66,Montréal,2252,105,95,0,0,0,0
24662253,24,Quebec,66,Montréal,2253,140,110,15,15,0,0
24662254,24,Quebec,66,Montréal,2254,230,180,20,10,0,0
24662255,24,Quebec,66,Montréal,2255,175,150,15,0,0,0
24662256,24,Quebec,66,Montréal,2256,155,125,15,0,0,0
24662257,24,Quebec,66,Montréal,2257,185,150,25,0,0,0
24662258,24,Quebec,66,Montréal,2258,185,150,15,10,0,0
24662259,24,Quebec,66,Montréal,2259,230,190,30,0,0,0
24662260,24,Quebec,66,Montréal,2260,160,120,15,0,0,15
24662261,24,Quebec,66,Montréal,2261,335,275,40,0,0,15
24662262,24,Quebec,66,Montréal,2262,115,100,0,15,0,0
24662263,24,Quebec,66,Montréal,2263,160,150,10,10,0,0
24662264,24,Quebec,66,Montréal,2264,165,130,20,0,0,15
24662265,24,Quebec,66,Montréal,2265,230,190,30,0,0,0
24662266,24,Quebec,66,Montréal,2266,170,135,20,15,0,0
24662267,24,Quebec,66,Montréal,2267,235,195,25,10,10,0
24662268,24,Quebec,66,Montréal,2268,95,75,0,0,0,15
24662269,24,Quebec,66,Montréal,2269,490,430,35,15,0,10
24662270,24,Quebec,66,Montréal,2270,130,115,10,0,0,0
24662271,24,Quebec,66,Montréal,2271,270,230,35,0,0,0
24662272,24,Quebec,66,Montréal,2272,300,255,40,0,0,0
24662273,24,Quebec,66,Montréal,2273,175,150,15,0,0,0
24662274,24,Quebec,66,Montréal,2274,180,140,25,10,10,0
24662275,24,Quebec,66,Montréal,2275,150,135,10,0,0,0
24662276,24,Quebec,66,Montréal,2276,125,110,0,15,0,0
24662277,24,Quebec,66,Montréal,2277,165,145,0,0,0,10
24662278,24,Quebec,66,Montréal,2278,245,185,35,10,0,15
24662279,24,Quebec,66,Montréal,2279,225,175,35,15,0,0
24662280,24,Quebec,66,Montréal,2280,145,110,30,10,0,0
24662281,24,Quebec,66,Montréal,2281,130,90,10,20,0,10
24662282,24,Quebec,66,Montréal,2282,200,190,10,0,0,0
24662283,24,Quebec,66,Montréal,2283,90,80,0,0,0,0
24662284,24,Quebec,66,Montréal,2284,165,120,10,25,0,0
24662285,24,Quebec,66,Montréal,2285,35,35,0,0,0,0
24662286,24,Quebec,66,Montréal,2286,90,80,0,0,0,0
24662287,24,Quebec,66,Montréal,2287,170,160,0,0,0,0
24662288,24,Quebec,66,Montréal,2288,130,80,20,10,0,15
24662289,24,Quebec,66,Montréal,2289,250,200,20,20,0,0
24662290,24,Quebec,66,Montréal,2290,220,180,15,25,0,0
24662291,24,Quebec,66,Montréal,2291,210,185,15,10,0,0
24662292,24,Quebec,66,Montréal,2292,150,120,0,25,0,0
24662293,24,Quebec,66,Montréal,2293,110,110,0,0,0,0
24662294,24,Quebec,66,Montréal,2294,135,120,0,0,0,0
24662295,24,Quebec,66,Montréal,2295,135,120,0,0,0,0
24662296,24,Quebec,66,Montréal,2296,120,105,10,0,0,0
24662297,24,Quebec,66,Montréal,2297,100,85,0,0,10,0
24662298,24,Quebec,66,Montréal,2298,105,95,0,0,0,0
24662299,24,Quebec,66,Montréal,2299,190,120,45,20,0,0
24662300,24,Quebec,66,Montréal,2300,140,115,0,0,0,0
24662301,24,Quebec,66,Montréal,2301,175,125,30,10,0,0
24662302,24,Quebec,66,Montréal,2302,95,75,10,15,0,0
24662303,24,Quebec,66,Montréal,2303,175,150,10,0,0,0
24662304,24,Quebec,66,Montréal,2304,120,115,0,0,0,0
24662305,24,Quebec,66,Montréal,2305,210,175,20,0,0,0
24662306,24,Quebec,66,Montréal,2306,95,90,0,0,0,0
24662307,24,Quebec,66,Montréal,2307,100,80,10,10,0,0
24662308,24,Quebec,66,Montréal,2308,120,90,10,0,0,10
24662309,24,Quebec,66,Montréal,2309,120,100,15,0,0,0
24662310,24,Quebec,66,Montréal,2310,90,70,15,0,0,0
24662311,24,Quebec,66,Montréal,2311,115,90,10,15,0,0
24662312,24,Quebec,66,Montréal,2312,120,110,0,0,0,0
24662313,24,Quebec,66,Montréal,2313,170,135,25,0,0,0
24662314,24,Quebec,66,Montréal,2314,165,140,10,10,0,0
24662315,24,Quebec,66,Montréal,2315,185,150,10,0,0,0
24662316,24,Quebec,66,Montréal,2316,65,55,0,0,0,0
24662317,24,Quebec,66,Montréal,2317,135,120,15,0,0,0
24662318,24,Quebec,66,Montréal,2318,70,65,0,0,0,0
24662319,24,Quebec,66,Montréal,2319,140,120,10,0,0,15
24662320,24,Quebec,66,Montréal,2320,240,215,10,0,0,10
24662321,24,Quebec,66,Montréal,2321,140,125,15,0,0,0
24662322,24,Quebec,66,Montréal,2322,220,190,10,0,0,10
24662323,24,Quebec,66,Montréal,2323,180,170,10,0,0,0
24662324,24,Quebec,66,Montréal,2324,240,210,25,0,0,0
24662325,24,Quebec,66,Montréal,2325,230,195,20,0,0,0
24662326,24,Quebec,66,Montréal,2326,225,215,0,0,0,0
24662327,24,Quebec,66,Montréal,2327,205,180,10,10,10,0
24662328,24,Quebec,66,Montréal,2328,185,150,15,20,0,0
24662329,24,Quebec,66,Montréal,2329,215,170,35,10,0,0
24662330,24,Quebec,66,Montréal,2330,180,145,25,0,0,0
24662331,24,Quebec,66,Montréal,2331,230,210,15,0,0,0
24662332,24,Quebec,66,Montréal,2332,440,360,75,0,0,0
24662333,24,Quebec,66,Montréal,2333,220,165,45,15,0,0
24662334,24,Quebec,66,Montréal,2334,235,190,40,0,0,0
24662335,24,Quebec,66,Montréal,2335,170,135,25,0,0,0
24662336,24,Quebec,66,Montréal,2336,345,255,65,10,0,15
24662337,24,Quebec,66,Montréal,2337,155,110,35,0,0,0
24662338,24,Quebec,66,Montréal,2338,235,175,45,10,0,0
24662339,24,Quebec,66,Montréal,2339,195,160,25,0,0,15
24662340,24,Quebec,66,Montréal,2340,185,170,0,0,0,0
24662341,24,Quebec,66,Montréal,2341,290,255,25,10,0,0
24662342,24,Quebec,66,Montréal,2342,195,150,20,0,0,20
24662343,24,Quebec,66,Montréal,2343,180,150,15,0,0,0
24662344,24,Quebec,66,Montréal,2344,155,140,10,0,0,0
24662345,24,Quebec,66,Montréal,2345,105,90,0,0,0,0
24662346,24,Quebec,66,Montréal,2346,145,130,15,0,0,0
24662347,24,Quebec,66,Montréal,2347,130,130,0,0,0,0
24662348,24,Quebec,66,Montréal,2348,155,130,20,0,0,0
24662349,24,Quebec,66,Montréal,2349,160,145,10,0,0,0
24662350,24,Quebec,66,Montréal,2350,95,90,0,0,0,0
24662351,24,Quebec,66,Montréal,2351,50,50,0,0,0,0
24662352,24,Quebec,66,Montréal,2352,215,215,0,0,0,0
24662353,24,Quebec,66,Montréal,2353,405,310,65,10,10,0
24662354,24,Quebec,66,Montréal,2354,80,60,0,15,0,0
24662355,24,Quebec,66,Montréal,2355,245,185,50,0,0,0
24662356,24,Quebec,66,Montréal,2356,175,165,0,0,0,0
24662357,24,Quebec,66,Montréal,2357,285,210,65,0,0,0
24662358,24,Quebec,66,Montréal,2358,365,300,35,0,0,15
24662359,24,Quebec,66,Montréal,2359,150,130,20,0,0,0
24662362,24,Quebec,66,Montréal,2362,120,115,10,0,0,0
24662363,24,Quebec,66,Montréal,2363,160,135,10,0,0,15
24662364,24,Quebec,66,Montréal,2364,215,185,30,0,0,0
24662365,24,Quebec,66,Montréal,2365,70,65,0,0,0,0
24662366,24,Quebec,66,Montréal,2366,185,185,0,0,0,0
24662367,24,Quebec,66,Montréal,2367,205,185,10,0,0,0
24662368,24,Quebec,66,Montréal,2368,210,190,15,0,0,0
24662369,24,Quebec,66,Montréal,2369,90,90,0,0,0,0
24662370,24,Quebec,66,Montréal,2370,150,140,10,0,0,0
24662371,24,Quebec,66,Montréal,2371,185,165,15,0,0,0
24662372,24,Quebec,66,Montréal,2372,185,170,10,0,0,0
24662373,24,Quebec,66,Montréal,2373,145,135,15,0,0,0
24662374,24,Quebec,66,Montréal,2374,135,105,20,0,0,0
24662375,24,Quebec,66,Montréal,2375,275,215,55,10,0,0
24662376,24,Quebec,66,Montréal,2376,155,155,0,0,0,0
24662377,24,Quebec,66,Montréal,2377,190,180,10,0,0,0
24662378,24,Quebec,66,Montréal,2378,175,150,30,0,0,0
24662379,24,Quebec,66,Montréal,2379,290,250,15,10,0,15
24662380,24,Quebec,66,Montréal,2380,135,125,15,0,0,0
24662381,24,Quebec,66,Montréal,2381,155,120,30,0,0,0
24662382,24,Quebec,66,Montréal,2382,190,170,15,0,0,0
24662383,24,Quebec,66,Montréal,2383,185,135,45,0,10,0
24662384,24,Quebec,66,Montréal,2384,190,160,20,10,0,0
24662385,24,Quebec,66,Montréal,2385,210,170,20,10,0,10
24662386,24,Quebec,66,Montréal,2386,295,265,30,0,0,0
24662387,24,Quebec,66,Montréal,2387,560,365,150,25,0,10
24662388,24,Quebec,66,Montréal,2388,155,135,20,0,0,0
24662389,24,Quebec,66,Montréal,2389,200,190,10,0,0,0
24662390,24,Quebec,66,Montréal,2390,165,140,0,0,10,10
24662391,24,Quebec,66,Montréal,2391,325,290,25,0,0,0
24662392,24,Quebec,66,Montréal,2392,220,195,20,0,0,0
24662393,24,Quebec,66,Montréal,2393,115,100,0,0,0,15
24662394,24,Quebec,66,Montréal,2394,180,150,10,10,0,0
24662395,24,Quebec,66,Montréal,2395,135,110,0,0,0,20
24662396,24,Quebec,66,Montréal,2396,155,130,20,10,0,0
24662397,24,Quebec,66,Montréal,2397,290,265,10,15,0,0
24662398,24,Quebec,66,Montréal,2398,415,350,40,10,0,10
24662399,24,Quebec,66,Montréal,2399,305,245,45,0,10,10
24662400,24,Quebec,66,Montréal,2400,265,215,30,20,0,0
24662401,24,Quebec,66,Montréal,2401,275,235,25,10,0,0
24662402,24,Quebec,66,Montréal,2402,115,85,20,0,0,10
24662403,24,Quebec,66,Montréal,2403,260,215,20,15,0,0
24662404,24,Quebec,66,Montréal,2404,285,230,35,15,0,0
24662405,24,Quebec,66,Montréal,2405,520,405,85,25,0,0
24662408,24,Quebec,66,Montréal,2408,280,245,30,0,0,0
24662409,24,Quebec,66,Montréal,2409,215,205,0,10,0,0
24662410,24,Quebec,66,Montréal,2410,135,130,0,0,0,0
24662411,24,Quebec,66,Montréal,2411,520,325,160,15,0,10
24662412,24,Quebec,66,Montréal,2412,280,230,30,20,0,0
24662413,24,Quebec,66,Montréal,2413,100,75,20,0,0,0
24662414,24,Quebec,66,Montréal,2414,195,140,45,0,0,0
24662415,24,Quebec,66,Montréal,2415,200,165,20,0,0,15
24662416,24,Quebec,66,Montréal,2416,285,245,40,0,0,0
24662417,24,Quebec,66,Montréal,2417,360,290,25,20,10,15
24662418,24,Quebec,66,Montréal,2418,155,125,30,0,0,0
24662419,24,Quebec,66,Montréal,2419,125,75,50,0,0,0
24662420,24,Quebec,66,Montréal,2420,180,140,35,0,0,10
24662421,24,Quebec,66,Montréal,2421,210,205,10,0,0,0
24662422,24,Quebec,66,Montréal,2422,235,220,10,0,0,0
24662423,24,Quebec,66,Montréal,2423,145,130,15,0,0,0
24662424,24,Quebec,66,Montréal,2424,175,145,15,10,0,0
24662425,24,Quebec,66,Montréal,2425,155,110,35,0,0,0
24662426,24,Quebec,66,Montréal,2426,290,235,35,10,0,0
24662427,24,Quebec,66,Montréal,2427,190,145,25,0,0,10
24662428,24,Quebec,66,Montréal,2428,120,120,0,0,0,0
24662429,24,Quebec,66,Montréal,2429,195,165,20,10,0,0
24662430,24,Quebec,66,Montréal,2430,225,170,50,0,0,0
24662431,24,Quebec,66,Montréal,2431,170,120,20,0,10,15
24662432,24,Quebec,66,Montréal,2432,245,200,30,15,0,0
24662433,24,Quebec,66,Montréal,2433,210,140,60,0,0,0
24662434,24,Quebec,66,Montréal,2434,140,125,0,15,0,0
24662435,24,Quebec,66,Montréal,2435,275,245,15,0,0,10
24662436,24,Quebec,66,Montréal,2436,125,95,10,0,0,0
24662439,24,Quebec,66,Montréal,2439,110,85,20,0,0,0
24662440,24,Quebec,66,Montréal,2440,230,185,35,10,0,0
24662442,24,Quebec,66,Montréal,2442,305,200,65,30,0,10
24662444,24,Quebec,66,Montréal,2444,240,200,30,0,0,0
24662445,24,Quebec,66,Montréal,2445,205,145,40,20,0,0
24662447,24,Quebec,66,Montréal,2447,95,70,20,0,0,0
24662448,24,Quebec,66,Montréal,2448,225,115,75,30,10,0
24662449,24,Quebec,66,Montréal,2449,155,105,30,10,0,10
24662450,24,Quebec,66,Montréal,2450,110,70,30,15,0,0
24662452,24,Quebec,66,Montréal,2452,325,240,70,10,0,0
24662453,24,Quebec,66,Montréal,2453,310,200,95,10,0,0
24662454,24,Quebec,66,Montréal,2454,235,180,45,10,0,0
24662455,24,Quebec,66,Montréal,2455,165,110,45,0,0,0
24662456,24,Quebec,66,Montréal,2456,320,220,90,0,0,0
24662457,24,Quebec,66,Montréal,2457,160,105,45,0,0,0
24662458,24,Quebec,66,Montréal,2458,40,35,0,0,0,0
24662459,24,Quebec,66,Montréal,2459,125,105,20,0,0,0
24662460,24,Quebec,66,Montréal,2460,175,120,35,10,0,0
24662461,24,Quebec,66,Montréal,2461,110,80,0,10,0,0
24662463,24,Quebec,66,Montréal,2463,185,145,20,10,0,10
24662465,24,Quebec,66,Montréal,2465,290,215,50,15,15,0
24662466,24,Quebec,66,Montréal,2466,325,250,65,0,0,0
24662467,24,Quebec,66,Montréal,2467,90,70,15,0,0,0
24662468,24,Quebec,66,Montréal,2468,175,150,25,0,0,0
24662469,24,Quebec,66,Montréal,2469,125,100,10,0,0,0
24662470,24,Quebec,66,Montréal,2470,155,145,10,0,0,0
24662471,24,Quebec,66,Montréal,2471,160,120,30,0,0,0
24662472,24,Quebec,66,Montréal,2472,115,90,20,0,0,10
24662473,24,Quebec,66,Montréal,2473,140,115,20,0,0,0
24662474,24,Quebec,66,Montréal,2474,235,215,15,0,0,0
24662475,24,Quebec,66,Montréal,2475,205,155,25,10,0,10
24662476,24,Quebec,66,Montréal,2476,330,225,90,10,0,0
24662477,24,Quebec,66,Montréal,2477,200,150,25,25,0,0
24662478,24,Quebec,66,Montréal,2478,255,130,100,20,0,0
24662479,24,Quebec,66,Montréal,2479,140,80,30,35,0,0
24662480,24,Quebec,66,Montréal,2480,70,30,0,30,0,0
24662483,24,Quebec,66,Montréal,2483,295,170,85,30,0,0
24662484,24,Quebec,66,Montréal,2484,185,110,65,10,0,0
24662485,24,Quebec,66,Montréal,2485,155,100,30,20,0,0
24662486,24,Quebec,66,Montréal,2486,305,175,90,45,0,0
24662489,24,Quebec,66,Montréal,2489,125,75,35,15,0,0
24662490,24,Quebec,66,Montréal,2490,250,130,105,0,0,0
24662491,24,Quebec,66,Montréal,2491,210,130,75,10,0,0
24662492,24,Quebec,66,Montréal,2492,145,60,70,15,0,0
24662493,24,Quebec,66,Montréal,2493,325,235,55,25,0,0
24662494,24,Quebec,66,Montréal,2494,95,85,0,0,0,10
24662495,24,Quebec,66,Montréal,2495,200,150,35,0,0,15
24662496,24,Quebec,66,Montréal,2496,135,80,45,0,0,0
24662497,24,Quebec,66,Montréal,2497,130,85,15,0,0,20
24662498,24,Quebec,66,Montréal,2498,160,110,35,15,0,0
24662499,24,Quebec,66,Montréal,2499,130,95,25,0,0,0
24662500,24,Quebec,66,Montréal,2500,170,120,40,0,0,0
24662501,24,Quebec,66,Montréal,2501,210,125,65,0,0,0
24662502,24,Quebec,66,Montréal,2502,465,205,200,25,0,35
24662503,24,Quebec,66,Montréal,2503,240,145,85,10,0,0
24662504,24,Quebec,66,Montréal,2504,95,55,25,10,0,0
24662505,24,Quebec,66,Montréal,2505,140,95,30,10,0,0
24662506,24,Quebec,66,Montréal,2506,115,80,25,0,0,0
24662507,24,Quebec,66,Montréal,2507,195,145,35,20,0,0
24662508,24,Quebec,66,Montréal,2508,215,175,15,25,0,0
24662509,24,Quebec,66,Montréal,2509,160,95,30,0,0,30
24662510,24,Quebec,66,Montréal,2510,210,145,30,15,10,0
24662511,24,Quebec,66,Montréal,2511,195,155,25,10,0,0
24662512,24,Quebec,66,Montréal,2512,300,260,40,0,0,0
24662513,24,Quebec,66,Montréal,2513,170,115,45,0,0,10
24662515,24,Quebec,66,Montréal,2515,265,165,65,20,0,10
24662516,24,Quebec,66,Montréal,2516,310,195,110,10,0,0
24662518,24,Quebec,66,Montréal,2518,110,100,0,10,0,0
24662519,24,Quebec,66,Montréal,2519,55,45,0,0,0,0
24662520,24,Quebec,66,Montréal,2520,115,65,30,0,20,0
24662521,24,Quebec,66,Montréal,2521,195,100,65,10,10,0
24662522,24,Quebec,66,Montréal,2522,205,135,40,25,10,0
24662523,24,Quebec,66,Montréal,2523,145,70,55,15,0,0
24662524,24,Quebec,66,Montréal,2524,135,70,45,10,10,0
24662525,24,Quebec,66,Montréal,2525,205,120,75,0,10,0
24662526,24,Quebec,66,Montréal,2526,170,120,20,15,10,0
24662527,24,Quebec,66,Montréal,2527,155,70,70,15,0,0
24662528,24,Quebec,66,Montréal,2528,165,100,50,10,0,0
24662529,24,Quebec,66,Montréal,2529,225,80,100,20,10,10
24662530,24,Quebec,66,Montréal,2530,215,110,95,15,0,0
24662531,24,Quebec,66,Montréal,2531,210,130,60,10,0,0
24662532,24,Quebec,66,Montréal,2532,185,85,80,10,10,0
24662533,24,Quebec,66,Montréal,2533,205,95,90,20,0,0
24662534,24,Quebec,66,Montréal,2534,165,65,80,20,0,0
24662535,24,Quebec,66,Montréal,2535,165,60,80,20,0,0
24662536,24,Quebec,66,Montréal,2536,135,90,40,0,0,0
24662537,24,Quebec,66,Montréal,2537,165,70,45,15,30,10
24662538,24,Quebec,66,Montréal,2538,135,80,50,0,0,0
24662539,24,Quebec,66,Montréal,2539,170,110,55,0,0,0
24662540,24,Quebec,66,Montréal,2540,340,200,120,20,0,0
24662541,24,Quebec,66,Montréal,2541,225,125,50,20,20,0
24662542,24,Quebec,66,Montréal,2542,300,225,55,20,0,0
24662543,24,Quebec,66,Montréal,2543,105,80,15,0,0,0
24662544,24,Quebec,66,Montréal,2544,225,135,70,15,0,0
24662545,24,Quebec,66,Montréal,2545,225,135,65,0,0,20
24662546,24,Quebec,66,Montréal,2546,255,170,65,20,0,0
24662547,24,Quebec,66,Montréal,2547,180,140,40,0,0,0
24662548,24,Quebec,66,Montréal,2548,155,130,20,0,0,10
24662549,24,Quebec,66,Montréal,2549,160,130,15,25,0,0
24662550,24,Quebec,66,Montréal,2550,205,170,25,0,0,0
24662551,24,Quebec,66,Montréal,2551,160,125,20,0,0,0
24662552,24,Quebec,66,Montréal,2552,225,170,35,15,0,0
24662553,24,Quebec,66,Montréal,2553,125,105,10,0,0,0
24662554,24,Quebec,66,Montréal,2554,185,135,35,10,0,0
24662555,24,Quebec,66,Montréal,2555,170,145,10,0,0,10
24662556,24,Quebec,66,Montréal,2556,170,140,0,10,0,15
24662557,24,Quebec,66,Montréal,2557,180,125,10,30,0,20
24662558,24,Quebec,66,Montréal,2558,145,100,40,10,0,0
24662559,24,Quebec,66,Montréal,2559,100,80,15,0,0,0
24662560,24,Quebec,66,Montréal,2560,165,120,25,15,0,0
24662561,24,Quebec,66,Montréal,2561,185,110,65,10,0,0
24662562,24,Quebec,66,Montréal,2562,125,85,30,0,0,0
24662563,24,Quebec,66,Montréal,2563,315,205,75,25,0,0
24662564,24,Quebec,66,Montréal,2564,185,140,35,0,0,0
24662565,24,Quebec,66,Montréal,2565,145,95,25,10,0,0
24662566,24,Quebec,66,Montréal,2566,130,95,25,0,0,0
24662567,24,Quebec,66,Montréal,2567,145,110,20,0,0,0
24662568,24,Quebec,66,Montréal,2568,130,115,0,10,0,0
24662569,24,Quebec,66,Montréal,2569,145,100,20,15,0,10
24662570,24,Quebec,66,Montréal,2570,210,145,50,10,0,10
24662571,24,Quebec,66,Montréal,2571,175,120,40,10,0,0
24662572,24,Quebec,66,Montréal,2572,200,85,100,10,10,0
24662573,24,Quebec,66,Montréal,2573,150,75,55,0,10,0
24662574,24,Quebec,66,Montréal,2574,155,105,30,15,0,0
24662575,24,Quebec,66,Montréal,2575,155,95,45,15,0,0
24662576,24,Quebec,66,Montréal,2576,145,90,45,10,0,0
24662577,24,Quebec,66,Montréal,2577,255,155,50,40,10,0
24662578,24,Quebec,66,Montréal,2578,155,75,45,20,10,0
24662579,24,Quebec,66,Montréal,2579,235,100,65,60,10,0
24662580,24,Quebec,66,Montréal,2580,175,100,45,20,0,0
24662581,24,Quebec,66,Montréal,2581,190,100,70,20,10,0
24662582,24,Quebec,66,Montréal,2582,230,115,65,25,20,0
24662583,24,Quebec,66,Montréal,2583,180,120,30,25,0,0
24662584,24,Quebec,66,Montréal,2584,345,160,130,40,25,0
24662585,24,Quebec,66,Montréal,2585,155,115,25,10,0,0
24662586,24,Quebec,66,Montréal,2586,245,110,75,20,35,0
24662587,24,Quebec,66,Montréal,2587,200,110,60,20,0,10
24662588,24,Quebec,66,Montréal,2588,205,125,50,10,15,10
24662589,24,Quebec,66,Montréal,2589,160,85,65,0,10,0
24662590,24,Quebec,66,Montréal,2590,160,95,40,10,10,0
24662591,24,Quebec,66,Montréal,2591,95,75,10,0,0,0
24662592,24,Quebec,66,Montréal,2592,105,70,25,0,10,0
24662593,24,Quebec,66,Montréal,2593,165,115,35,15,0,0
24662594,24,Quebec,66,Montréal,2594,155,95,35,20,0,0
24662595,24,Quebec,66,Montréal,2595,25,15,0,0,0,0
24662598,24,Quebec,66,Montréal,2598,205,145,25,15,0,0
24662599,24,Quebec,66,Montréal,2599,255,185,55,10,0,0
24662600,24,Quebec,66,Montréal,2600,275,190,50,25,10,0
24662601,24,Quebec,66,Montréal,2601,205,110,55,30,0,0
24662602,24,Quebec,66,Montréal,2602,185,120,45,10,0,0
24662603,24,Quebec,66,Montréal,2603,395,275,90,20,0,0
24662604,24,Quebec,66,Montréal,2604,190,100,65,15,0,0
24662605,24,Quebec,66,Montréal,2605,260,120,95,10,15,10
24662606,24,Quebec,66,Montréal,2606,255,130,80,20,0,25
24662607,24,Quebec,66,Montréal,2607,175,65,60,35,20,0
24662608,24,Quebec,66,Montréal,2608,250,110,120,0,15,0
24662609,24,Quebec,66,Montréal,2609,105,35,50,0,10,0
24662610,24,Quebec,66,Montréal,2610,260,120,45,40,40,15
24662611,24,Quebec,66,Montréal,2611,330,160,120,20,20,0
24662612,24,Quebec,66,Montréal,2612,190,80,75,20,15,0
